date,maxTemp,minTemp,meanTemp,heatDegDays,coolDegDays,totalRainMM,totalSnowCM,totalPrecipMM,snowOnGroundCM,dirOfMaxGust10sDEG,spdOfMaxGustKMH,season
2013-01-05,0.44999999999999996,-8.149999999999999,-3.8499999999999996,21.85,0.0,0.0,3.0,0.9,11.0,,31.0,winter
2013-01-06,0.95,-2.95,-1.0,19.0,0.0,0.0,1.0,1.35,12.5,,31.0,winter
2013-01-07,0.6,-4.05,-1.75,19.75,0.0,0.0,0.0,0.0,10.5,,31.0,winter
2013-01-08,0.4,-4.1,-1.9000000000000001,19.9,0.0,0.0,0.0,0.0,10.0,,31.0,winter
2013-01-09,5.5,-4.35,0.6000000000000001,17.4,0.0,0.0,0.0,0.0,9.5,,31.0,winter
2013-01-10,3.45,-4.550000000000001,-0.55,18.55,0.0,5.2,0.0,2.6,6.0,,31.0,winter
2013-01-11,7.2,0.8500000000000001,4.05,13.95,0.0,7.5,0.0,9.2,3.5,,31.0,winter
2013-01-12,12.5,4.5,8.5,9.5,0.0,24.2,0.0,12.2,0.0,,31.0,winter
2013-01-13,11.3,0.65,6.0,12.0,0.0,3.6,0.0,15.05,0.0,,31.0,winter
2013-01-14,0.85,-6.300000000000001,-2.75,20.75,0.0,0.0,,0.2,0.0,,31.0,winter
2013-01-15,-1.5,-6.449999999999999,-4.0,22.0,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2013-01-16,2.0,-5.45,-1.75,19.75,0.0,0.0,,0.0,0.0,,31.0,winter
2013-01-17,0.30000000000000004,-8.6,-4.199999999999999,22.200000000000003,0.0,0.0,,0.0,,,31.0,winter
2013-01-18,1.6,-9.6,-4.05,22.05,0.0,0.0,,0.0,1.0,,31.0,winter
2013-01-19,6.7,1.5,4.1,13.9,0.0,0.0,1.0,0.15,0.5,,,winter
2013-01-20,4.8,-8.9,-2.1,20.1,0.0,0.0,,0.2,,,,winter
2013-01-21,-6.4,-15.55,-11.0,29.0,0.0,0.0,2.0,0.55,1.0,,31.0,winter
2013-01-22,-12.95,-17.4,-15.2,33.2,0.0,0.0,1.5,0.75,1.0,,31.0,winter
2013-01-23,-10.05,-16.299999999999997,-13.2,31.2,0.0,0.0,4.0,1.6500000000000001,2.0,,31.0,winter
2013-01-24,-10.2,-18.25,-14.25,32.25,0.0,0.0,0.0,0.5,5.0,,31.0,winter
2013-01-25,-7.95,-15.850000000000001,-11.95,29.950000000000003,0.0,0.0,3.0,2.45,3.5,,31.0,winter
2013-01-26,-5.1,-14.95,-10.05,28.049999999999997,0.0,0.0,,0.0,5.5,,31.0,winter
2013-01-27,-2.8,-16.85,-9.850000000000001,27.85,0.0,0.0,8.0,4.65,6.0,,31.0,winter
2013-01-28,4.800000000000001,-3.7,0.55,17.45,0.0,6.5,0.0,9.7,11.5,,31.0,winter
2013-01-29,10.6,0.5,5.6,12.4,0.0,36.3,0.0,37.55,4.0,,31.0,winter
2013-01-30,14.2,2.8,8.5,9.5,0.0,6.8,,6.15,0.0,,,winter
2013-01-31,2.7,-9.15,-3.25,21.25,0.0,0.0,5.0,2.5999999999999996,,,31.0,winter
2013-02-01,-6.2,-11.6,-8.95,26.95,0.0,0.0,1.0,0.6,4.5,,31.0,winter
2013-02-02,-7.05,-17.9,-12.5,30.5,0.0,0.0,3.0,2.1500000000000004,5.5,,31.0,winter
2013-02-03,-7.6,-19.25,-13.45,31.45,0.0,0.0,,0.0,7.5,,31.0,winter
2013-02-04,-7.949999999999999,-16.2,-12.1,30.1,0.0,0.0,1.0,0.55,8.0,,31.0,winter
2013-02-05,-4.1,-18.15,-11.15,29.15,0.0,0.0,2.0,0.75,7.5,,31.0,winter
2013-02-06,-3.8,-12.25,-8.05,26.05,0.0,0.0,,0.2,8.5,,31.0,winter
2013-02-07,-1.5,-9.0,-5.3,23.3,0.0,0.0,10.0,4.6,7.5,,31.0,winter
2013-02-08,-1.9500000000000002,-8.25,-5.1,23.1,0.0,0.0,10.0,13.149999999999999,12.5,,31.0,winter
2013-02-09,-3.7,-16.55,-10.15,28.15,0.0,0.0,0.0,0.1,22.0,,31.0,winter
2013-02-10,2.6,-16.9,-7.15,25.15,0.0,3.4,0.0,2.15,20.5,,31.0,winter
2013-02-11,5.4,0.1,2.8,15.2,0.0,1.4,,1.95,16.0,,,winter
2013-02-12,0.05,-2.05,-1.05,19.05,0.0,0.0,,0.0,10.0,,31.0,winter
2013-02-13,-0.19999999999999998,-6.300000000000001,-3.3,21.3,0.0,0.0,0.0,0.1,9.5,,31.0,winter
2013-02-14,1.75,-7.1,-2.7,20.7,0.0,0.3,3.5,3.75,9.5,,31.0,winter
2013-02-15,1.2000000000000002,-6.75,-2.8,20.799999999999997,0.0,0.0,0.5,0.2,10.0,,31.0,winter
2013-02-16,-3.75,-12.95,-8.399999999999999,26.4,0.0,0.0,0.0,0.3,10.0,,31.0,winter
2013-02-17,-7.85,-15.45,-11.649999999999999,29.65,0.0,0.0,2.0,0.3,10.0,,31.0,winter
2013-02-18,2.25,-14.2,-6.0,24.0,0.0,14.0,0.0,7.0,10.0,,31.0,winter
2013-02-19,3.55,-7.85,-2.1500000000000004,20.15,0.0,1.0,7.0,9.899999999999999,7.0,,31.0,winter
2013-02-20,-7.4,-9.4,-8.45,26.45,0.0,0.0,3.0,1.55,10.5,,31.0,winter
2013-02-21,-6.75,-11.75,-9.25,27.25,0.0,0.0,0.0,0.2,9.0,,31.0,winter
2013-02-22,1.2000000000000002,-8.5,-3.65,21.65,0.0,,3.0,2.7,8.5,,31.0,winter
2013-02-23,0.95,-2.7,-0.9,18.9,0.0,0.0,2.0,0.8,9.0,,31.0,winter
2013-02-24,-0.95,-6.85,-3.9,21.9,0.0,0.0,,0.6,10.0,,31.0,winter
2013-02-25,1.7,-6.65,-2.5,20.5,0.0,0.0,0.0,0.0,9.0,,31.0,winter
2013-02-26,3.3,-5.6,-1.2000000000000002,19.200000000000003,0.0,8.8,5.0,12.850000000000001,8.5,,31.0,winter
2013-02-27,2.05,0.15000000000000002,1.15,16.85,0.0,0.0,6.0,6.3,10.5,,31.0,winter
2013-02-28,2.75,-2.6,0.1,17.9,0.0,0.0,0.5,1.7,13.0,,31.0,winter
2013-03-01,-2.6,-5.550000000000001,-4.1,22.1,0.0,0.0,,0.0,11.5,,31.0,spring
2013-03-02,-4.05,-7.300000000000001,-5.7,23.7,0.0,0.0,,0.2,11.0,,31.0,spring
2013-03-03,-3.5,-7.4,-5.449999999999999,23.450000000000003,0.0,0.0,,0.0,10.5,,31.0,spring
2013-03-04,-3.45,-5.449999999999999,-4.45,22.45,0.0,0.0,,0.0,10.5,,31.0,spring
2013-03-05,-0.75,-11.85,-6.300000000000001,24.299999999999997,0.0,0.0,0.0,0.0,10.5,,31.0,spring
2013-03-06,2.8499999999999996,-2.1500000000000004,0.35,17.65,0.0,0.0,,0.0,11.0,,31.0,spring
2013-03-07,1.75,-2.1,-0.2,18.2,0.0,0.0,1.0,0.5,9.5,,31.0,spring
2013-03-08,3.45,-2.55,0.5,17.5,0.0,0.0,0.0,0.0,9.5,,31.0,spring
2013-03-09,4.1,-6.8,-1.4,19.4,0.0,0.0,0.0,0.1,8.0,,31.0,spring
2013-03-10,13.7,1.7,7.75,10.25,0.0,4.0,0.0,2.0,5.0,,31.0,spring
2013-03-11,9.6,2.9,6.300000000000001,11.7,0.0,19.4,0.0,21.35,0.0,,31.0,spring
2013-03-12,3.0,-1.15,0.95,17.05,0.0,0.0,4.0,2.1,0.0,,31.0,spring
2013-03-13,-1.15,-4.8,-3.0,21.0,0.0,0.0,1.0,1.4000000000000001,3.0,,31.0,spring
2013-03-14,-0.6,-5.199999999999999,-2.95,20.95,0.0,0.0,,0.0,3.0,,31.0,spring
2013-03-15,1.9500000000000002,-3.3,-0.7,18.700000000000003,0.0,0.0,2.5,1.45,1.0,,31.0,spring
2013-03-16,-1.3,-6.8,-4.1,22.1,0.0,0.0,1.0,1.35,1.0,,31.0,spring
2013-03-17,-2.95,-7.6,-5.300000000000001,23.299999999999997,0.0,0.0,0.5,0.35,,,31.0,spring
2013-03-18,1.7000000000000002,-6.0,-2.15,20.15,0.0,1.3,0.5,3.25,0.0,,31.0,spring
2013-03-19,1.35,-5.65,-2.1500000000000004,20.15,0.0,0.0,8.0,4.2,0.0,,31.0,spring
2013-03-20,-2.3,-7.75,-5.050000000000001,23.049999999999997,0.0,0.0,,0.2,7.5,,31.0,spring
2013-03-21,-1.75,-10.2,-6.0,24.0,0.0,0.0,4.0,2.15,2.5,,31.0,spring
2013-03-22,-1.6,-4.75,-3.2,21.200000000000003,0.0,0.0,,0.2,5.5,,31.0,spring
2013-03-23,1.7999999999999998,-4.85,-1.55,19.549999999999997,0.0,0.0,0.0,0.0,3.5,,31.0,spring
2013-03-24,1.75,-6.300000000000001,-2.3,20.3,0.0,0.0,0.0,0.1,1.0,,31.0,spring
2013-03-25,4.550000000000001,-1.8,1.4,16.6,0.0,0.0,2.0,1.4,0.0,,31.0,spring
2013-03-26,5.050000000000001,-0.8,2.15,15.850000000000001,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2013-03-27,4.15,-0.6,1.8,16.2,0.0,0.0,0.5,0.4,0.0,,31.0,spring
2013-03-28,5.05,-0.35,2.4,15.6,0.0,0.0,0.0,0.0,,,31.0,spring
2013-03-29,8.75,-2.9000000000000004,2.95,15.05,0.0,0.0,0.0,0.1,0.0,,31.0,spring
2013-03-30,10.899999999999999,-3.8,3.6,14.4,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2013-03-31,10.85,1.6,6.25,11.75,0.0,2.7,,2.0,0.0,,31.0,spring
2013-04-01,3.8,-5.1,-0.65,18.65,0.0,0.0,,1.3,,,31.0,spring
2013-04-02,1.9500000000000002,-5.65,-1.9,19.9,0.0,0.0,,0.0,0.0,,31.0,spring
2013-04-03,0.55,-5.05,-2.3,20.3,0.0,0.0,0.5,0.35,0.0,,31.0,spring
2013-04-04,7.85,-4.85,1.5,16.5,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2013-04-05,5.2,-4.65,0.3,17.7,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2013-04-06,5.75,-6.7,-0.5,18.5,0.0,,0.0,0.0,0.0,,31.0,spring
2013-04-07,15.950000000000001,2.05,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2013-04-08,12.65,-1.5499999999999998,5.6,12.4,0.0,10.0,0.0,9.15,0.0,,31.0,spring
2013-04-09,11.3,2.6,6.95,11.05,0.0,,,36.4,,,31.0,spring
2013-04-10,7.6,4.0,5.800000000000001,12.2,0.0,17.0,0.0,18.7,0.0,,31.0,spring
2013-04-11,4.05,-0.30000000000000004,1.9,16.1,0.0,16.5,0.0,13.85,0.0,,31.0,spring
2013-04-12,5.45,0.05,2.8,15.2,0.0,8.2,0.0,10.8,0.5,,31.0,spring
2013-04-13,5.199999999999999,1.05,3.15,14.85,0.0,0.4,,0.35,0.0,,31.0,spring
2013-04-14,7.6,0.7,4.199999999999999,13.8,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2013-04-15,19.299999999999997,2.45,10.9,7.1,0.0,,,0.0,0.0,,31.0,spring
2013-04-16,14.2,4.0,9.15,8.85,0.0,,,2.5,,,31.0,spring
2013-04-17,13.95,1.4,7.7,10.3,0.0,,,8.1,,,31.0,spring
2013-04-18,24.7,4.8,14.8,3.2,0.0,,,5.3,,,,spring
2013-04-19,17.5,1.9,9.75,8.25,0.0,,,3.9,,,31.0,spring
2013-04-20,2.9,-3.2,-0.2,18.2,0.0,,,1.5,,,,spring
2013-04-21,7.55,-4.699999999999999,1.45,16.55,0.0,,,0.0,,,31.0,spring
2013-04-22,14.649999999999999,-0.45,7.15,10.85,0.0,,,0.0,,,31.0,spring
2013-04-23,17.55,3.65,10.649999999999999,7.35,0.0,,,0.0,,,31.0,spring
2013-04-24,11.45,0.8,6.15,11.850000000000001,0.0,,,9.7,,,31.0,spring
2013-04-25,9.25,-1.2,4.05,13.95,0.0,,,4.7,,,31.0,spring
2013-04-26,11.75,-1.6,5.1,12.9,0.0,,,0.0,,,31.0,spring
2013-04-27,19.2,1.9,10.6,7.4,0.0,,,0.0,,,31.0,spring
2013-04-28,17.6,6.75,12.2,5.8,0.0,,,10.8,,,31.0,spring
2013-04-29,17.799999999999997,10.100000000000001,13.95,4.05,0.0,,,0.0,,,31.0,spring
2013-04-30,19.9,10.5,15.2,2.8,0.0,,,0.0,,,31.0,spring
2013-05-01,23.55,12.0,17.799999999999997,0.2,0.0,,,0.0,,,31.0,spring
2013-05-02,23.1,11.45,17.3,0.7,0.0,,,0.0,,,31.0,spring
2013-05-03,23.75,9.6,16.7,1.3,0.0,,,0.0,,,31.0,spring
2013-05-04,21.549999999999997,9.8,15.700000000000001,2.3,0.0,,,0.0,,,31.0,spring
2013-05-05,23.35,7.05,15.2,2.8,0.0,,,0.0,,,31.0,spring
2013-05-06,23.2,7.5,15.35,2.65,0.0,,,0.0,,,31.0,spring
2013-05-07,24.35,9.25,16.85,1.15,0.0,,,0.0,,,31.0,spring
2013-05-08,24.3,12.8,18.549999999999997,0.0,0.55,,,1.2,,,31.0,spring
2013-05-09,24.950000000000003,12.15,18.6,0.0,0.6,,,0.0,,,31.0,spring
2013-05-10,22.35,5.449999999999999,13.9,4.1,0.0,,,5.9,,,31.0,spring
2013-05-11,12.15,2.5,7.35,10.649999999999999,0.0,,,2.7,1.0,,31.0,spring
2013-05-12,7.6,1.7999999999999998,4.75,13.25,0.0,,,0.3,,,31.0,spring
2013-05-13,9.7,1.65,5.7,12.3,0.0,,,0.2,,,31.0,spring
2013-05-14,9.2,2.6,5.9,12.1,0.0,,,1.0,,,,spring
2013-05-15,23.6,7.5,15.55,2.45,0.0,,,1.9,,,31.0,spring
2013-05-16,22.15,7.55,14.9,3.1,0.0,,,0.0,,,31.0,spring
2013-05-17,18.450000000000003,5.75,12.149999999999999,5.85,0.0,,,0.0,,,31.0,spring
2013-05-18,19.9,11.899999999999999,15.95,2.05,0.0,,,0.0,,,31.0,spring
2013-05-19,26.15,10.75,18.5,0.0,0.5,,,0.0,,,31.0,spring
2013-05-20,27.75,14.85,21.35,0.0,3.3499999999999996,,,0.0,,,31.0,spring
2013-05-21,27.65,16.55,22.15,0.0,4.15,,,0.0,,,31.0,spring
2013-05-22,26.450000000000003,15.75,21.1,0.0,3.1,,,1.7,,,31.0,spring
2013-05-23,18.05,4.2,11.149999999999999,6.85,0.0,,,1.7,,,31.0,spring
2013-05-24,8.9,2.2,5.6,12.399999999999999,0.0,,,0.0,,,31.0,spring
2013-05-25,14.9,0.6499999999999999,7.8,10.2,0.0,,,0.0,,,31.0,spring
2013-05-26,17.7,2.45,10.1,7.9,0.0,,,0.0,,,31.0,spring
2013-05-27,19.5,1.4500000000000002,10.5,7.5,0.0,,,2.1,,,31.0,spring
2013-05-28,18.15,9.5,13.850000000000001,4.15,0.0,,,61.0,,,31.0,spring
2013-05-29,27.1,17.1,22.1,0.0,4.1,,,24.1,,,,spring
2013-05-30,28.2,16.9,22.6,0.0,4.6,,,0.3,,,31.0,spring
2013-05-31,27.799999999999997,18.15,23.0,0.0,5.0,,,1.2,,,31.0,spring
2013-06-01,23.95,16.8,20.4,0.0,2.4,,,3.5,,,31.0,summer
2013-06-02,22.15,8.05,15.149999999999999,2.8499999999999996,0.0,,,6.8,,,31.0,summer
2013-06-03,15.65,6.75,11.2,6.8,0.0,,,0.0,,,31.0,summer
2013-06-04,19.4,6.6,13.05,4.95,0.0,,,0.0,,,31.0,summer
2013-06-05,21.0,10.25,15.65,2.35,0.0,,,0.0,,,31.0,summer
2013-06-06,13.899999999999999,11.35,12.649999999999999,5.35,0.0,,,4.5,,,31.0,summer
2013-06-07,15.850000000000001,11.45,13.7,4.300000000000001,0.0,,,0.0,,,31.0,summer
2013-06-08,19.25,9.85,14.55,3.45,0.0,,,0.0,,,31.0,summer
2013-06-09,24.65,8.35,16.5,1.5,0.0,,,0.0,,,31.0,summer
2013-06-10,19.35,15.25,17.35,0.6499999999999999,0.0,,,20.1,,,31.0,summer
2013-06-11,21.05,14.35,17.7,0.4,0.1,,,2.8,,,31.0,summer
2013-06-12,23.700000000000003,14.1,18.9,0.0,0.9,,,1.9,,,31.0,summer
2013-06-13,23.75,14.899999999999999,19.35,0.0,1.35,,,10.0,,,31.0,summer
2013-06-14,20.950000000000003,8.05,14.5,3.5,0.0,,,0.0,,,31.0,summer
2013-06-15,23.9,7.0,15.45,2.55,0.0,,,0.0,,,31.0,summer
2013-06-16,24.7,15.15,19.95,0.0,1.95,,,10.8,,,31.0,summer
2013-06-17,25.0,14.7,19.9,0.0,1.9,,,0.2,,,31.0,summer
2013-06-18,21.700000000000003,11.05,16.4,1.6,0.0,,,0.0,,,31.0,summer
2013-06-19,21.5,9.75,15.65,2.35,0.0,,,0.0,,,31.0,summer
2013-06-20,25.0,8.1,16.549999999999997,1.4500000000000002,0.0,,,0.0,,,31.0,summer
2013-06-21,26.2,11.0,18.65,0.0,0.6499999999999999,,,0.0,,,31.0,summer
2013-06-22,29.700000000000003,18.0,23.85,0.0,5.85,,,29.9,,,31.0,summer
2013-06-23,30.200000000000003,19.6,24.9,0.0,6.9,,,0.0,,,31.0,summer
2013-06-24,29.8,20.950000000000003,25.4,0.0,7.4,,,0.0,,,31.0,summer
2013-06-25,26.85,19.9,23.4,0.0,5.4,,,0.0,,,31.0,summer
2013-06-26,29.0,18.95,24.0,0.0,6.0,,,0.0,,,31.0,summer
2013-06-27,26.7,19.0,22.85,0.0,4.85,,,0.8,,,31.0,summer
2013-06-28,21.0,17.1,19.049999999999997,0.0,1.05,,,25.9,,,31.0,summer
2013-06-29,24.1,14.950000000000001,19.549999999999997,0.0,1.55,,,0.0,,,31.0,summer
2013-06-30,24.75,15.149999999999999,19.950000000000003,0.0,1.95,,,0.0,,,31.0,summer
2013-07-01,20.85,16.1,18.5,0.0,0.5,,,0.0,,,31.0,summer
2013-07-02,22.15,15.15,18.700000000000003,0.0,0.7,,,1.2,,,31.0,summer
2013-07-03,28.6,15.7,22.1,0.0,4.1,,,,,,31.0,summer
2013-07-04,26.5,20.2,23.4,0.0,5.4,,,9.1,,,31.0,summer
2013-07-05,25.049999999999997,18.15,21.65,0.0,3.65,,,9.8,,,31.0,summer
2013-07-06,27.55,17.4,22.5,0.0,4.5,,,2.9,,,31.0,summer
2013-07-07,25.75,19.4,22.6,0.0,4.6,,,10.0,,,31.0,summer
2013-07-08,27.85,19.4,23.65,0.0,5.65,,,9.0,,,31.0,summer
2013-07-09,27.35,20.1,23.75,0.0,5.75,,,6.5,,,31.0,summer
2013-07-10,29.700000000000003,15.45,22.6,0.0,4.6,,,6.9,,,31.0,summer
2013-07-11,24.4,14.05,19.25,0.0,1.25,,,0.2,,,31.0,summer
2013-07-12,26.6,13.649999999999999,20.15,0.0,2.15,,,0.0,,,31.0,summer
2013-07-13,27.799999999999997,14.399999999999999,21.15,0.0,3.15,,,0.0,,,31.0,summer
2013-07-14,29.9,17.35,23.65,0.0,5.65,,,0.0,,,31.0,summer
2013-07-15,31.5,19.3,25.450000000000003,0.0,7.449999999999999,,,0.0,,,31.0,summer
2013-07-16,31.75,20.95,26.4,0.0,8.399999999999999,,,0.0,,,31.0,summer
2013-07-17,33.0,22.85,27.95,0.0,9.95,,,0.0,,,31.0,summer
2013-07-18,33.05,22.799999999999997,27.95,0.0,9.95,,,0.0,,,31.0,summer
2013-07-19,32.55,21.85,27.25,0.0,9.25,,,6.2,,,31.0,summer
2013-07-20,27.15,17.95,22.6,0.0,4.6,,,0.4,,,31.0,summer
2013-07-21,26.15,14.8,20.5,0.0,2.5,,,0.0,,,31.0,summer
2013-07-22,25.15,14.65,19.9,0.0,1.9,,,0.0,,,31.0,summer
2013-07-23,25.35,15.1,20.25,0.0,2.25,,,1.1,,,31.0,summer
2013-07-24,21.6,11.5,16.6,1.4,0.0,,,0.0,,,31.0,summer
2013-07-25,24.05,10.15,17.1,0.9,0.0,,,0.0,,,31.0,summer
2013-07-26,24.6,11.45,18.05,0.0,0.05,,,0.0,,,31.0,summer
2013-07-27,20.6,15.600000000000001,18.1,0.0,0.1,,,13.8,,,31.0,summer
2013-07-28,18.200000000000003,10.6,14.45,3.55,0.0,,,2.3,,,31.0,summer
2013-07-29,19.65,12.55,16.15,1.85,0.0,,,0.0,,,31.0,summer
2013-07-30,24.0,12.2,18.15,0.0,0.15000000000000002,,,0.0,,,31.0,summer
2013-07-31,23.75,12.7,18.25,0.0,0.25,,,9.3,,,31.0,summer
2013-08-01,23.95,14.35,19.15,0.0,1.15,,,1.8,,,31.0,summer
2013-08-02,24.5,12.8,18.65,0.0,0.6499999999999999,,,5.8,,,31.0,summer
2013-08-03,22.75,13.15,18.0,0.2,0.2,,,0.2,,,31.0,summer
2013-08-04,21.45,9.25,15.350000000000001,2.6500000000000004,0.0,,,0.0,,,31.0,summer
2013-08-05,20.95,8.0,14.5,3.5,0.0,,,0.0,,,31.0,summer
2013-08-06,23.6,14.5,19.1,0.0,1.1,,,0.0,,,31.0,summer
2013-08-07,26.1,17.950000000000003,22.05,0.0,4.05,,,16.8,,,31.0,summer
2013-08-08,24.95,16.75,20.9,0.0,2.9000000000000004,,,0.0,,,31.0,summer
2013-08-09,24.75,15.45,20.15,0.0,2.15,,,0.0,,,31.0,summer
2013-08-10,21.9,10.3,16.15,1.8499999999999999,0.0,,,0.0,,,31.0,summer
2013-08-11,22.55,9.15,15.9,2.1,0.0,,,0.0,,,31.0,summer
2013-08-12,23.2,12.1,17.65,0.35,0.0,,,0.0,,,31.0,summer
2013-08-13,18.5,11.0,14.75,3.25,0.0,,,0.0,,,31.0,summer
2013-08-14,20.8,9.25,15.05,2.95,0.0,,,0.0,,,31.0,summer
2013-08-15,21.450000000000003,8.8,15.15,2.85,0.0,,,0.0,,,31.0,summer
2013-08-16,24.5,9.15,16.85,1.15,0.0,,,0.0,,,31.0,summer
2013-08-17,25.7,11.05,18.4,0.0,0.39999999999999997,,,0.0,,,31.0,summer
2013-08-18,26.200000000000003,11.75,19.0,0.0,1.0,,,0.0,,,31.0,summer
2013-08-19,26.8,11.45,19.15,0.0,1.15,,,0.0,,,31.0,summer
2013-08-20,28.1,13.5,20.85,0.0,2.85,,,0.0,,,31.0,summer
2013-08-21,29.1,15.850000000000001,22.5,0.0,4.5,,,0.0,,,31.0,summer
2013-08-22,27.8,16.6,22.2,0.0,4.2,,,1.6,,,31.0,summer
2013-08-23,25.95,13.25,19.6,0.0,1.6,,,0.0,,,31.0,summer
2013-08-24,24.9,11.7,18.35,0.0,0.35,,,0.0,,,31.0,summer
2013-08-25,27.950000000000003,10.15,19.1,0.0,1.1,,,0.0,,,31.0,summer
2013-08-26,27.05,19.6,23.35,0.0,5.35,,,0.4,,,31.0,summer
2013-08-27,29.9,17.950000000000003,23.95,0.0,5.95,,,0.4,,,31.0,summer
2013-08-28,27.0,19.65,23.35,0.0,5.35,,,14.3,,,31.0,summer
2013-08-29,29.25,17.049999999999997,23.2,0.0,5.2,,,,,,31.0,summer
2013-08-30,28.75,16.45,22.65,0.0,4.65,,,0.0,,,31.0,summer
2013-08-31,25.6,16.549999999999997,21.1,0.0,3.0999999999999996,,,0.0,,,31.0,summer
2013-09-01,25.1,17.0,21.05,0.0,3.05,,,0.0,,,31.0,fall
2013-09-02,22.2,14.05,18.15,0.0,0.15,,,0.0,,,31.0,fall
2013-09-03,20.4,12.3,16.35,1.65,0.0,,,2.1,,,31.0,fall
2013-09-04,25.85,11.55,18.700000000000003,0.0,0.7000000000000001,,,0.0,,,31.0,fall
2013-09-05,18.65,5.45,12.100000000000001,5.9,0.0,,,0.0,,,31.0,fall
2013-09-06,22.1,3.45,12.8,5.2,0.0,,,0.0,,,31.0,fall
2013-09-07,21.35,11.55,16.5,1.5,0.0,,,2.5,,,31.0,fall
2013-09-08,21.65,10.350000000000001,16.05,1.95,0.0,,,0.0,,,31.0,fall
2013-09-09,23.1,8.65,15.9,2.1,0.0,,,0.0,,,31.0,fall
2013-09-10,34.45,21.7,28.1,0.0,10.1,,,0.0,,,31.0,fall
2013-09-11,31.85,19.55,25.75,0.0,7.75,,,41.2,,,31.0,fall
2013-09-12,21.75,13.5,17.65,0.35,0.0,,,0.2,,,31.0,fall
2013-09-13,14.15,6.55,10.350000000000001,7.65,0.0,,,,,,31.0,fall
2013-09-14,18.6,3.05,10.85,7.15,0.0,,,0.0,,,31.0,fall
2013-09-15,18.05,8.1,13.1,4.9,0.0,,,0.2,,,31.0,fall
2013-09-16,15.350000000000001,4.95,10.2,7.800000000000001,0.0,,,0.0,,,31.0,fall
2013-09-17,18.299999999999997,3.35,10.850000000000001,7.15,0.0,,,0.0,,,31.0,fall
2013-09-18,22.2,6.449999999999999,14.350000000000001,3.6500000000000004,0.0,,,0.0,,,31.0,fall
2013-09-19,22.85,10.15,16.5,1.5,0.0,,,0.0,,,31.0,fall
2013-09-20,24.25,18.2,21.25,0.0,3.25,,,69.7,,,31.0,fall
2013-09-21,19.1,10.1,14.649999999999999,3.3499999999999996,0.0,,,37.7,,,31.0,fall
2013-09-22,12.6,8.5,10.600000000000001,7.4,0.0,,,0.0,,,31.0,fall
2013-09-23,16.799999999999997,5.55,11.2,6.8,0.0,,,0.0,,,31.0,fall
2013-09-24,19.5,3.35,11.45,6.55,0.0,,,0.0,,,31.0,fall
2013-09-25,21.3,5.25,13.3,4.7,0.0,,,0.0,,,31.0,fall
2013-09-26,23.3,6.4,14.850000000000001,3.1500000000000004,0.0,,,0.0,,,31.0,fall
2013-09-27,21.65,7.9,14.8,3.2,0.0,,,0.0,,,31.0,fall
2013-09-28,22.4,9.75,16.1,1.9,0.0,,,0.0,,,31.0,fall
2013-09-29,20.25,12.3,16.3,1.7,0.0,,,1.3,,,31.0,fall
2013-09-30,21.4,10.65,16.05,1.9500000000000002,0.0,,,0.7,,,31.0,fall
2013-10-01,23.75,10.1,16.95,1.05,0.0,,,0.0,,,31.0,fall
2013-10-02,23.7,8.75,16.25,1.75,0.0,,,0.0,,,31.0,fall
2013-10-03,23.65,8.100000000000001,15.899999999999999,2.1,0.0,,,0.7,,,31.0,fall
2013-10-04,24.75,16.1,20.45,0.0,2.45,,,12.3,,,31.0,fall
2013-10-05,16.6,14.9,15.8,2.2,0.0,,,5.4,,,,fall
2013-10-06,22.65,13.649999999999999,18.2,0.0,0.2,,,39.3,,,31.0,fall
2013-10-07,13.95,7.300000000000001,10.649999999999999,7.35,0.0,,,9.1,,,31.0,fall
2013-10-08,18.450000000000003,5.35,11.95,6.05,0.0,,,0.0,,,31.0,fall
2013-10-09,19.6,6.35,13.0,5.0,0.0,,,0.0,,,31.0,fall
2013-10-10,21.05,5.65,13.399999999999999,4.6,0.0,,,0.0,,,31.0,fall
2013-10-11,21.5,5.55,13.55,4.45,0.0,,,0.0,,,31.0,fall
2013-10-12,23.4,7.300000000000001,15.35,2.65,0.0,,,0.0,,,31.0,fall
2013-10-13,18.45,6.3,12.4,5.6,0.0,,,0.9,,,31.0,fall
2013-10-14,16.65,5.550000000000001,11.149999999999999,6.85,0.0,,,0.0,,,31.0,fall
2013-10-15,18.85,5.35,12.1,5.9,0.0,,,2.5,,,31.0,fall
2013-10-16,19.9,10.8,15.35,2.65,0.0,,,1.7,,,31.0,fall
2013-10-17,14.7,8.7,11.75,6.25,0.0,,,6.8,,,31.0,fall
2013-10-18,15.5,5.3,10.399999999999999,7.6,0.0,,,0.3,,,31.0,fall
2013-10-19,8.8,4.2,6.5,11.5,0.0,,,7.0,,,31.0,fall
2013-10-20,12.6,1.95,7.3,10.7,0.0,,,0.0,,,31.0,fall
2013-10-21,13.5,4.45,9.0,9.0,0.0,,,5.8,,,31.0,fall
