,date,maxTemp,minTemp,meanTemp,heatDegDays,coolDegDays,totalRainMM,totalSnowCM,totalPrecipMM,snowOnGroundCM,dirOfMaxGust10sDEG,spdOfMaxGustKMH,season
2135,2015-11-06,17.4,7.5,12.5,5.5,0.0,3.0,0.0,6.75,0.0,,31.0,fall
2136,2015-11-07,11.25,2.15,6.699999999999998,11.3,0.0,0.6,0.0,0.4,0.0,,31.0,fall
2137,2015-11-08,9.45,-1.0,4.25,13.75,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2138,2015-11-09,11.85,-2.85,4.5,13.5,0.0,,0.0,0.0,0.0,,31.0,fall
2139,2015-11-10,8.7,2.9,5.85,12.15,0.0,10.5,0.0,10.05,0.0,,31.0,fall
2140,2015-11-11,12.7,4.35,8.55,9.45,0.0,2.8,0.0,1.65,0.0,,31.0,fall
2141,2015-11-12,12.35,6.699999999999998,9.55,8.45,0.0,0.5,0.0,1.4,0.0,,31.0,fall
2142,2015-11-13,8.0,1.05,4.55,13.45,0.0,4.8,,4.3,0.0,,31.0,fall
2143,2015-11-14,6.05,0.8,3.45,14.55,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2144,2015-11-15,14.8,3.1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2145,2015-11-16,16.3,2.6,9.45,8.55,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2146,2015-11-17,12.15,3.3,7.75,10.25,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2147,2015-11-18,16.25,10.8,13.55,4.449999999999998,0.0,4.9,0.0,3.5,0.0,,31.0,fall
2148,2015-11-19,14.7,1.85,8.3,9.7,0.0,0.0,0.0,1.1,0.0,,31.0,fall
2149,2015-11-20,5.8,0.5,3.1,14.9,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2150,2015-11-21,2.35,-0.2,1.1,16.9,0.0,0.2,10.0,9.95,0.0,,31.0,fall
2151,2015-11-22,0.75,-6.9,-3.1,21.1,0.0,0.0,0.0,1.35,6.5,,31.0,fall
2152,2015-11-23,1.65,-8.35,-3.35,21.35,0.0,0.0,,0.0,4.5,,31.0,fall
2153,2015-11-24,3.0,-2.85,0.04999999999999999,17.95,0.0,0.0,0.0,0.0,6.0,,31.0,fall
2154,2015-11-25,9.25,-2.85,3.2,14.8,0.0,0.0,0.0,0.0,3.0,,31.0,fall
2155,2015-11-26,14.15,6.7,10.45,7.550000000000002,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2156,2015-11-27,13.8,0.65,7.25,10.75,0.0,11.8,0.0,11.6,0.0,,31.0,fall
2157,2015-11-28,1.15,-2.7,-0.7499999999999999,18.75,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2158,2015-11-29,2.3,-7.5,-2.65,20.65,0.0,0.0,0.0,0.1,0.0,,31.0,fall
2159,2015-11-30,4.45,-4.05,0.2,17.799999999999994,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2160,2015-12-01,8.850000000000003,1.2000000000000002,5.05,12.95,0.0,1.2,0.0,1.5,0.0,,31.0,winter
2161,2015-12-02,6.75,-1.1,2.85,15.15,0.0,1.2,1.0,1.2000000000000002,0.0,,31.0,winter
2162,2015-12-03,5.0,0.30000000000000004,2.6500000000000004,15.35,0.0,2.0,0.0,2.65,,,31.0,winter
2163,2015-12-04,3.8,-1.6,1.15,16.85,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2164,2015-12-05,6.5,-2.8,1.85,16.15,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2165,2015-12-06,7.199999999999998,-1.35,2.95,15.05,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2166,2015-12-07,2.1500000000000004,-4.0,-0.95,18.950000000000006,0.0,0.0,0.0,0.1,0.0,,31.0,winter
2167,2015-12-08,6.800000000000002,0.0,3.4,14.6,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2168,2015-12-09,9.5,3.0,6.3,11.7,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2169,2015-12-10,10.3,0.3,5.5,12.5,0.0,0.2,0.0,0.2,0.0,,31.0,winter
2170,2015-12-11,12.05,1.95,7.05,10.95,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2171,2015-12-12,9.6,1.15,5.4,12.6,0.0,,0.0,0.0,0.5,,31.0,winter
2172,2015-12-13,9.25,6.0,7.65,10.35,0.0,2.9,0.0,1.75,0.5,,31.0,winter
2173,2015-12-14,14.15,6.4,10.3,7.699999999999998,0.0,6.0,0.0,6.5,0.0,,31.0,winter
2174,2015-12-15,7.65,0.75,4.2,13.8,0.0,0.3,0.0,0.35,0.0,,31.0,winter
2175,2015-12-16,8.75,1.7999999999999998,5.3,12.7,0.0,1.6,0.0,1.2000000000000002,0.0,,31.0,winter
2176,2015-12-17,9.3,-0.4,4.45,13.55,0.0,0.0,0.0,0.1,0.0,,31.0,winter
2177,2015-12-18,0.8,-3.65,-1.45,19.45,0.0,0.0,,0.0,0.5,,31.0,winter
2178,2015-12-19,-2.5,-5.85,-4.199999999999998,22.200000000000006,0.0,0.0,,0.0,0.0,,31.0,winter
2179,2015-12-20,5.75,-7.0,-0.6499999999999999,18.65,0.0,4.2,0.0,2.2,0.5,,31.0,winter
2180,2015-12-21,9.2,3.9,6.6,11.4,0.0,13.6,0.0,14.2,0.0,,31.0,winter
2181,2015-12-22,11.45,3.75,7.6,10.4,0.0,1.0,0.0,1.3,0.0,,31.0,winter
2182,2015-12-23,15.0,3.3,9.2,8.8,0.0,2.9,0.0,2.9,0.0,,31.0,winter
2183,2015-12-24,14.05,4.75,9.4,8.6,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2184,2015-12-25,8.45,-1.6,3.45,14.55,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2185,2015-12-26,4.1,-2.0,1.05,16.950000000000006,0.0,12.0,0.0,8.85,0.0,,31.0,winter
2186,2015-12-27,4.95,-0.30000000000000004,2.35,15.65,0.0,0.2,0.0,3.8,0.0,,31.0,winter
2187,2015-12-28,-0.30000000000000004,-4.95,-2.6500000000000004,20.65,0.0,10.0,8.0,17.15,0.0,,31.0,winter
2188,2015-12-29,4.9,-0.35,2.3,15.7,0.0,1.4,0.0,4.5,2.0,,31.0,winter
2189,2015-12-30,1.4500000000000002,-0.30000000000000004,0.6,17.4,0.0,0.2,0.0,0.1,0.0,,31.0,winter
2190,2015-12-31,-0.2,-1.6,-0.9,18.9,0.0,0.0,,0.2,0.0,,31.0,winter
2191,2016-01-01,-1.6,-4.35,-3.0,21.0,0.0,0.0,3.0,1.3,,,31.0,winter
2192,2016-01-02,-0.95,-3.55,-2.25,20.25,0.0,0.0,0.0,0.0,2.0,,31.0,winter
2193,2016-01-03,-0.2,-8.3,-4.3,22.3,0.0,0.0,3.0,1.05,2.0,,31.0,winter
2194,2016-01-04,-7.5,-17.1,-12.35,30.35,0.0,0.0,0.0,0.2,2.0,,31.0,winter
2195,2016-01-05,-3.25,-17.85,-10.55,28.55,0.0,0.0,0.0,0.0,2.5,,31.0,winter
2196,2016-01-06,1.15,-9.3,-4.1,22.1,0.0,0.0,0.0,0.0,2.5,,31.0,winter
2197,2016-01-07,4.15,-8.3,-2.1,20.1,0.0,0.0,0.0,0.0,2.0,,31.0,winter
2198,2016-01-08,3.9,-3.55,0.2,17.8,0.0,6.4,0.0,4.9,0.5,,31.0,winter
2199,2016-01-09,8.05,3.1,5.6,12.4,0.0,2.6,0.0,2.4000000000000004,0.0,,31.0,winter
2200,2016-01-10,5.15,-8.8,-1.85,19.85,0.0,9.8,4.0,13.3,0.0,,31.0,winter
2201,2016-01-11,-8.75,-11.3,-10.05,28.05,0.0,0.0,9.0,3.65,4.0,,31.0,winter
2202,2016-01-12,-3.1500000000000004,-10.85,-7.05,25.05,0.0,0.0,2.0,3.25,16.0,,31.0,winter
2203,2016-01-13,-9.3,-11.15,-10.25,28.25,0.0,0.0,5.0,2.45,14.5,,31.0,winter
2204,2016-01-14,-2.6500000000000004,-9.35,-6.05,24.05,0.0,0.0,0.0,8.65,17.5,,31.0,winter
2205,2016-01-15,5.25,-4.0,0.65,17.35,0.0,8.2,0.0,7.3,6.5,,31.0,winter
2206,2016-01-16,0.7000000000000001,-3.4,-0.6,18.6,0.0,0.0,,,6.0,,31.0,winter
2207,2016-01-17,-2.4,-9.85,-7.4,25.4,0.0,0.0,4.0,2.7,5.5,,31.0,winter
2208,2016-01-18,-8.4,-12.3,-10.35,28.35,0.0,0.0,0.5,0.2,5.5,,31.0,winter
2209,2016-01-19,-7.45,-11.85,-9.65,27.65,0.0,0.0,,0.2,5.5,,31.0,winter
2210,2016-01-20,-6.85,-13.0,-9.95,27.950000000000006,0.0,0.0,1.0,0.5,5.5,,31.0,winter
2211,2016-01-21,-3.95,-10.45,-7.2,25.2,0.0,0.0,,0.0,6.0,,31.0,winter
2212,2016-01-22,-5.0,-9.8,-7.4,25.4,0.0,0.0,0.0,0.0,6.0,,31.0,winter
2213,2016-01-23,-6.25,-13.15,-9.7,27.700000000000006,0.0,0.0,0.0,0.0,6.0,,31.0,winter
2214,2016-01-24,-0.45,-10.75,-5.65,23.65,0.0,0.0,0.0,0.0,5.5,,31.0,winter
2215,2016-01-25,4.1,-2.1,1.05,16.950000000000006,0.0,0.8,0.0,0.5,5.5,,31.0,winter
2216,2016-01-26,5.5,-0.95,2.3,15.7,0.0,0.0,6.0,2.9,1.5,,31.0,winter
2217,2016-01-27,-0.6,-3.5,-2.05,20.05,0.0,0.0,0.0,1.65,6.0,,31.0,winter
2218,2016-01-28,1.0,-3.95,-1.5,19.5,0.0,0.0,4.0,2.05,5.5,,31.0,winter
2219,2016-01-29,-2.35,-12.0,-7.2,25.2,0.0,0.0,1.0,0.65,7.0,,31.0,winter
2220,2016-01-30,5.35,-8.65,-1.65,19.65,0.0,0.4,0.0,0.2,6.0,,31.0,winter
2221,2016-01-31,10.45,0.95,5.7,12.3,0.0,4.1,0.0,4.15,3.0,,31.0,winter
2222,2016-02-01,6.35,-3.1,1.65,16.35,0.0,0.0,0.0,0.1,0.5,,31.0,winter
2223,2016-02-02,3.55,-4.7,-0.6,18.6,0.0,9.4,0.0,9.3,0.0,,31.0,winter
2224,2016-02-03,14.7,1.5,8.1,9.9,0.0,0.0,,0.8,0.0,,31.0,winter
2225,2016-02-04,2.6,-2.6,0.0,18.0,0.0,0.0,2.5,0.85,0.0,,31.0,winter
2226,2016-02-05,0.65,-6.3,-2.85,20.85,0.0,0.0,0.0,0.1,2.0,,31.0,winter
2227,2016-02-06,3.0,-2.1,0.45,17.55,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2228,2016-02-07,6.35,-2.85,1.8,16.2,0.0,3.5,0.0,1.75,0.5,,31.0,winter
2229,2016-02-08,5.8,0.0,2.95,15.05,0.0,2.8,3.0,6.5,0.0,,31.0,winter
2230,2016-02-09,0.25,-4.05,-1.9,19.9,0.0,0.0,7.5,5.35,3.0,,31.0,winter
2231,2016-02-10,-4.05,-12.0,-8.05,26.05,0.0,0.0,11.0,5.5,10.0,,31.0,winter
2232,2016-02-11,-10.7,-17.049999999999994,-13.9,31.9,0.0,0.0,11.0,11.4,19.5,,31.0,winter
2233,2016-02-12,-6.5,-15.5,-11.05,29.05,0.0,0.0,7.0,4.85,26.5,,31.0,winter
2234,2016-02-13,-12.7,-21.65,-17.200000000000006,35.2,0.0,0.0,10.0,8.45,26.5,,31.0,winter
2235,2016-02-14,-11.55,-24.1,-17.85,35.85,0.0,0.0,,0.2,34.0,,31.0,winter
2236,2016-02-15,-2.0,-15.2,-8.65,26.65,0.0,0.0,,0.0,29.5,,31.0,winter
2237,2016-02-16,-1.25,-4.3,-2.8,20.8,0.0,0.0,,0.0,26.0,,31.0,winter
2238,2016-02-17,-2.7,-11.0,-6.9,24.9,0.0,0.0,3.0,1.7000000000000002,23.5,,31.0,winter
2239,2016-02-18,-5.25,-15.95,-10.65,28.65,0.0,0.0,0.0,0.1,23.0,,31.0,winter
2240,2016-02-19,9.55,-6.5,1.5499999999999998,16.450000000000006,0.0,0.5,0.0,0.25,21.0,,31.0,winter
2241,2016-02-20,11.95,0.0,6.0,12.0,0.0,0.0,0.0,0.0,11.5,,31.0,winter
2242,2016-02-21,5.25,-2.7,1.3,16.7,0.0,0.0,0.0,0.0,1.5,,31.0,winter
2243,2016-02-22,-0.05,-3.1,-1.6,19.6,0.0,0.0,0.0,0.0,0.5,,31.0,winter
2244,2016-02-23,3.4000000000000004,-4.65,-0.6499999999999999,18.65,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2245,2016-02-24,1.2000000000000002,-2.05,-0.45,18.450000000000006,0.0,20.6,1.0,18.950000000000006,0.0,,31.0,winter
2246,2016-02-25,0.8,-5.5,-2.35,20.35,0.0,0.0,2.5,2.05,1.0,,31.0,winter
2247,2016-02-26,-3.2,-9.1,-6.199999999999998,24.200000000000006,0.0,0.0,,0.2,2.0,,31.0,winter
2248,2016-02-27,4.85,-3.4,0.75,17.25,0.0,0.0,0.0,0.0,1.0,,31.0,winter
2249,2016-02-28,14.2,1.2999999999999998,7.75,10.25,0.0,4.4,0.0,2.2,0.5,,31.0,winter
2250,2016-02-29,10.2,-6.7,1.8,16.2,0.0,0.2,,1.85,0.0,,31.0,winter
2251,2016-03-01,-2.55,-9.75,-6.2,24.2,0.0,1.0,10.0,9.65,0.0,,31.0,spring
2252,2016-03-02,-5.3,-9.2,-7.300000000000002,25.3,0.0,0.0,7.0,5.199999999999998,5.0,,31.0,spring
2253,2016-03-03,-3.6,-13.65,-8.6,26.6,0.0,0.0,0.5,0.2,5.0,,31.0,spring
2254,2016-03-04,-1.15,-8.95,-5.1,23.1,0.0,0.0,0.0,0.0,8.0,,31.0,spring
2255,2016-03-05,-1.3,-10.2,-5.8,23.8,0.0,0.0,,0.2,6.0,,31.0,spring
2256,2016-03-06,2.1500000000000004,-12.0,-4.949999999999998,22.950000000000006,0.0,,,0.0,5.0,,31.0,spring
2257,2016-03-07,13.7,1.05,7.4,10.6,0.0,0.2,0.0,0.1,3.0,,31.0,spring
2258,2016-03-08,16.55,6.3,11.45,6.55,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2259,2016-03-09,17.2,10.1,13.7,4.3,0.0,1.0,0.0,0.5,0.0,,31.0,spring
2260,2016-03-10,13.6,2.9,8.3,9.7,0.0,,0.0,3.3,0.0,,31.0,spring
2261,2016-03-11,7.550000000000002,-1.85,2.9,15.1,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2262,2016-03-12,13.85,-4.1,4.9,13.1,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2263,2016-03-13,9.3,3.0,6.199999999999998,11.8,0.0,2.4,0.0,1.6,0.0,,31.0,spring
2264,2016-03-14,12.15,4.15,8.2,9.8,0.0,5.2,0.0,6.050000000000002,0.0,,31.0,spring
2265,2016-03-15,9.3,6.15,7.75,10.25,0.0,1.2,0.0,1.25,0.0,,31.0,spring
2266,2016-03-16,13.75,5.65,9.75,8.25,0.0,10.4,0.0,7.0,0.0,,31.0,spring
2267,2016-03-17,10.35,1.6,6.0,12.0,0.0,0.4,0.0,0.2,0.0,,31.0,spring
2268,2016-03-18,5.85,-3.7,1.1,16.9,0.0,,0.0,0.0,0.0,,31.0,spring
2269,2016-03-19,3.8,-6.5,-1.4,19.4,0.0,0.0,0.0,0.1,0.0,,31.0,spring
2270,2016-03-20,4.6,-4.65,-0.04999999999999999,18.05,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2271,2016-03-21,3.5,-3.85,-0.2,18.200000000000006,0.0,0.0,1.0,0.25,0.0,,31.0,spring
2272,2016-03-22,10.75,-2.5,4.15,13.85,0.0,2.6,0.0,1.85,0.0,,31.0,spring
2273,2016-03-23,6.9,0.30000000000000004,3.6,14.4,0.0,15.6,0.0,11.55,0.0,,31.0,spring
2274,2016-03-24,7.7,-0.1,3.85,14.15,0.0,25.0,,30.4,0.0,,31.0,spring
2275,2016-03-25,1.85,-3.65,-0.95,18.95,0.0,0.0,,0.1,0.0,,31.0,spring
2276,2016-03-26,7.6,-4.75,1.45,16.55,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2277,2016-03-27,18.2,-1.7000000000000002,8.3,9.7,0.0,16.2,0.0,11.1,0.0,,31.0,spring
2278,2016-03-28,10.9,1.4500000000000002,6.199999999999998,11.8,0.0,6.4,0.0,10.05,0.0,,31.0,spring
2279,2016-03-29,7.050000000000002,-2.75,2.1500000000000004,15.85,0.0,0.0,0.0,0.1,0.0,,31.0,spring
2280,2016-03-30,14.25,-3.3,5.5,12.5,0.0,12.4,0.0,6.2,0.0,,31.0,spring
2281,2016-03-31,14.25,9.65,12.0,6.0,0.0,38.0,0.0,42.95,0.0,,31.0,spring
2282,2016-04-01,9.55,2.35,6.0,12.0,0.0,0.0,1.0,1.0,0.0,,31.0,spring
2283,2016-04-02,4.5,-4.800000000000002,-0.2,18.200000000000006,0.0,0.0,4.0,3.1,1.0,,31.0,spring
2284,2016-04-03,-2.4,-6.4,-4.4,22.4,0.0,0.0,10.0,7.6,,,31.0,spring
2285,2016-04-04,-2.2,-8.600000000000001,-5.449999999999998,23.450000000000006,0.0,0.0,0.0,0.0,7.0,,31.0,spring
2286,2016-04-05,0.95,-11.25,-5.2,23.2,0.0,0.0,,0.1,,,31.0,spring
2287,2016-04-06,9.15,-3.5,2.85,15.15,0.0,20.4,0.0,14.15,,,31.0,spring
2288,2016-04-07,7.35,-2.75,2.35,15.65,0.0,0.0,2.0,5.85,0.0,,31.0,spring
2289,2016-04-08,2.7,-3.15,-0.25,18.25,0.0,0.0,0.0,0.0,1.0,,31.0,spring
2290,2016-04-09,-1.65,-7.75,-4.699999999999998,22.700000000000006,0.0,0.0,,0.1,0.0,,31.0,spring
2291,2016-04-10,1.1,-7.85,-3.4,21.4,0.0,12.4,10.0,16.1,0.0,,31.0,spring
2292,2016-04-11,12.15,-0.6000000000000001,5.800000000000002,12.2,0.0,1.2,0.0,4.75,,,31.0,spring
2293,2016-04-12,5.550000000000002,-3.25,1.2,16.8,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2294,2016-04-13,7.5,-4.199999999999998,1.7,16.3,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2295,2016-04-14,11.25,-1.2999999999999998,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2296,2016-04-15,18.8,1.35,10.1,7.899999999999999,0.0,,,0.0,,,31.0,spring
2297,2016-04-16,21.9,4.0,13.0,5.0,0.0,,,0.0,,,31.0,spring
2298,2016-04-17,24.05,5.15,14.6,3.4000000000000004,0.0,,,0.2,,,31.0,spring
2299,2016-04-18,25.65,4.75,15.2,2.8,0.0,,,0.0,,,31.0,spring
2300,2016-04-19,17.85,4.2,11.05,6.95,0.0,,,0.0,,,31.0,spring
2301,2016-04-20,18.450000000000006,2.2,10.35,7.65,0.0,,,0.0,,,31.0,spring
2302,2016-04-21,14.5,7.4,10.95,7.050000000000002,0.0,,,5.5,,,31.0,spring
2303,2016-04-22,16.6,3.25,9.95,8.05,0.0,,,0.0,,,31.0,spring
2304,2016-04-23,13.9,0.6,7.1,10.9,0.0,,,,,,31.0,spring
2305,2016-04-24,13.75,0.1,6.95,11.05,0.0,,,0.0,,,31.0,spring
2306,2016-04-25,14.25,5.3,9.8,8.2,0.0,,,0.0,,,31.0,spring
2307,2016-04-26,6.6,1.4,4.0,14.0,0.0,,,,,,31.0,spring
2308,2016-04-27,13.6,-0.7,6.449999999999998,11.55,0.0,,,0.0,,,31.0,spring
2309,2016-04-28,9.9,2.45,6.2,11.8,0.0,,,0.0,,,31.0,spring
2310,2016-04-29,10.3,4.25,7.300000000000002,10.7,0.0,,,0.0,,,31.0,spring
2311,2016-04-30,15.55,0.75,8.149999999999999,9.85,0.0,,,1.8,,,31.0,spring
2312,2016-05-01,10.55,6.449999999999998,8.55,9.45,0.0,,,4.8,,,31.0,spring
2313,2016-05-02,13.1,3.4,8.3,9.7,0.0,,,8.3,,,31.0,spring
2314,2016-05-03,15.1,4.05,9.6,8.399999999999999,0.0,,,0.0,,,31.0,spring
2315,2016-05-04,17.6,4.050000000000002,10.85,7.15,0.0,,,0.0,,,31.0,spring
2316,2016-05-05,17.7,7.15,12.45,5.550000000000002,0.0,,,0.0,,,31.0,spring
2317,2016-05-06,22.3,7.5,14.95,3.05,0.0,,,0.0,,,31.0,spring
2318,2016-05-07,18.85,5.25,12.1,5.9,0.0,,,0.0,,,31.0,spring
2319,2016-05-08,15.3,2.3,8.8,9.2,0.0,,,0.0,,,31.0,spring
2320,2016-05-09,16.450000000000006,0.5,8.5,9.5,0.0,,,0.0,,,31.0,spring
2321,2016-05-10,16.4,5.3,10.9,7.1,0.0,,,0.0,,,31.0,spring
2322,2016-05-11,22.05,9.6,15.85,2.1500000000000004,0.0,,,0.0,,,31.0,spring
2323,2016-05-12,23.65,10.35,17.049999999999994,0.95,0.0,,,6.2,,,31.0,spring
2324,2016-05-13,19.35,10.75,15.1,2.9000000000000004,0.0,,,3.8,,,31.0,spring
2325,2016-05-14,11.15,1.9,6.55,11.45,0.0,,,6.4,,,31.0,spring
2326,2016-05-15,7.25,1.6,4.45,13.55,0.0,,,0.0,,,31.0,spring
2327,2016-05-16,18.200000000000006,1.6,9.9,8.1,0.0,,,0.0,,,31.0,spring
2328,2016-05-17,17.6,7.0,12.3,5.699999999999998,0.0,,,0.0,,,31.0,spring
2329,2016-05-18,16.9,5.25,11.1,6.9,0.0,,,0.0,,,31.0,spring
2330,2016-05-19,20.0,3.8,11.9,6.1,0.0,,,0.0,,,31.0,spring
2331,2016-05-20,21.6,5.6,13.65,4.35,0.0,,,0.0,,,31.0,spring
2332,2016-05-21,20.7,8.8,14.8,3.2,0.0,,,0.0,,,31.0,spring
2333,2016-05-22,21.700000000000006,9.2,15.45,2.55,0.0,,,0.2,,,31.0,spring
2334,2016-05-23,24.8,6.25,15.55,2.45,0.0,,,0.0,,,31.0,spring
2335,2016-05-24,27.5,7.85,17.7,0.3,0.0,,,0.0,,,31.0,spring
2336,2016-05-25,29.5,12.05,20.8,0.0,2.8,,,0.0,,,31.0,spring
2337,2016-05-26,26.950000000000006,17.1,22.05,0.0,4.05,,,0.4,,,31.0,spring
2338,2016-05-27,28.85,18.200000000000006,23.55,0.0,5.550000000000002,,,0.0,,,31.0,spring
2339,2016-05-28,30.1,16.799999999999994,23.5,0.0,5.5,,,0.0,,,31.0,spring
2340,2016-05-29,27.4,16.9,22.15,0.0,4.15,,,1.0,,,31.0,spring
2341,2016-05-30,25.75,15.25,20.55,0.0,2.55,,,0.0,,,31.0,spring
2342,2016-05-31,25.8,12.9,19.35,0.0,1.35,,,0.0,,,31.0,spring
2343,2016-06-01,27.75,13.05,20.45,0.0,2.45,,,0.0,,,31.0,summer
2344,2016-06-02,28.05,13.7,20.9,0.0,2.9000000000000004,,,0.2,,,31.0,summer
2345,2016-06-03,27.15,11.6,19.4,0.0,1.4,,,0.0,,,31.0,summer
2346,2016-06-04,26.85,12.75,19.85,0.0,1.85,,,9.8,,,31.0,summer
2347,2016-06-05,23.7,15.1,19.450000000000006,0.0,1.4500000000000002,,,21.6,,,31.0,summer
2348,2016-06-06,24.8,12.35,18.6,0.0,0.6,,,20.9,,,31.0,summer
2349,2016-06-07,15.8,9.0,12.4,5.6,0.0,,,0.9,,,31.0,summer
2350,2016-06-08,15.25,5.35,10.35,7.65,0.0,,,0.3,,,31.0,summer
2351,2016-06-09,18.950000000000006,3.9,11.45,6.55,0.0,,,0.0,,,31.0,summer
2352,2016-06-10,23.85,6.65,15.25,2.75,0.0,,,0.0,,,31.0,summer
2353,2016-06-11,31.3,16.8,24.1,0.0,6.1,,,0.0,,,31.0,summer
2354,2016-06-12,18.8,10.35,14.6,3.4000000000000004,0.0,,,0.2,,,31.0,summer
2355,2016-06-13,19.75,8.1,13.95,4.050000000000002,0.0,,,0.0,,,31.0,summer
2356,2016-06-14,23.8,7.1,15.5,2.5,0.0,,,0.0,,,31.0,summer
2357,2016-06-15,21.75,11.5,16.65,1.35,0.0,,,1.3,,,31.0,summer
2358,2016-06-16,23.95,14.0,19.0,0.0,1.0,,,6.5,,,31.0,summer
2359,2016-06-17,29.5,11.45,20.5,0.0,2.5,,,0.0,,,31.0,summer
2360,2016-06-18,30.1,13.2,21.65,0.0,3.65,,,0.0,,,31.0,summer
2361,2016-06-19,30.3,13.3,21.8,0.0,3.8,,,0.0,,,31.0,summer
2362,2016-06-20,31.75,15.25,23.55,0.0,5.55,,,0.0,,,31.0,summer
2363,2016-06-21,25.05,9.4,17.25,0.75,0.0,,,0.0,,,31.0,summer
2364,2016-06-22,24.5,13.5,19.0,0.0,1.0,,,0.0,,,31.0,summer
2365,2016-06-23,24.85,11.0,17.95,0.3,0.25,,,0.0,,,31.0,summer
2366,2016-06-24,27.200000000000006,9.45,18.35,0.0,0.35,,,0.0,,,31.0,summer
2367,2016-06-25,29.1,10.5,19.9,0.0,1.9,,,,,,31.0,summer
2368,2016-06-26,30.2,15.0,22.65,0.0,4.65,,,0.0,,,31.0,summer
2369,2016-06-27,31.85,16.4,24.15,0.0,6.15,,,0.0,,,31.0,summer
2370,2016-06-28,19.55,10.95,15.3,2.7,0.0,,,1.2,,,31.0,summer
2371,2016-06-29,24.25,8.7,16.5,1.5,0.0,,,0.2,,,31.0,summer
2372,2016-06-30,26.65,7.0,16.85,1.15,0.0,,,0.0,,,31.0,summer
2373,2016-07-01,22.15,11.6,16.9,1.1,0.0,,,5.3,,,31.0,summer
2374,2016-07-02,24.45,9.15,16.85,1.15,0.0,,,0.0,,,31.0,summer
2375,2016-07-03,26.75,9.95,18.35,0.0,0.35,,,0.0,,,31.0,summer
2376,2016-07-04,27.2,9.95,18.6,0.0,0.6,,,0.0,,,31.0,summer
2377,2016-07-05,29.3,17.8,23.55,0.0,5.55,,,0.0,,,31.0,summer
2378,2016-07-06,29.85,16.05,22.95,0.0,4.95,,,0.0,,,31.0,summer
2379,2016-07-07,30.35,20.1,25.25,0.0,7.25,,,0.0,,,31.0,summer
2380,2016-07-08,29.25,18.15,23.7,0.0,5.7,,,18.1,,,31.0,summer
2381,2016-07-09,22.1,16.65,19.4,0.0,1.4,,,0.2,,,31.0,summer
2382,2016-07-10,27.65,15.0,21.35,0.0,3.35,,,0.0,,,31.0,summer
2383,2016-07-11,27.15,15.1,21.15,0.0,3.15,,,0.0,,,31.0,summer
2384,2016-07-12,30.3,17.1,23.75,0.0,5.75,,,0.0,,,31.0,summer
2385,2016-07-13,32.15,20.0,26.1,0.0,8.1,,,23.6,,,31.0,summer
2386,2016-07-14,28.3,19.4,23.9,0.0,5.9,,,3.6,,,31.0,summer
2387,2016-07-15,23.4,14.8,19.15,0.0,1.15,,,0.0,,,31.0,summer
2388,2016-07-16,23.1,12.0,17.549999999999994,0.45,0.0,,,0.0,,,31.0,summer
2389,2016-07-17,25.45,10.3,17.9,0.1,0.0,,,0.0,,,31.0,summer
2390,2016-07-18,27.4,18.6,21.0,0.0,3.0,,,,,,31.0,summer
2391,2016-07-19,24.950000000000006,10.9,17.95,0.3,0.25,,,0.0,,,31.0,summer
2392,2016-07-20,27.95,9.0,18.5,0.0,0.5,,,0.0,,,31.0,summer
2393,2016-07-21,30.35,14.3,22.35,0.0,4.35,,,0.0,,,31.0,summer
2394,2016-07-22,32.35,19.75,26.1,0.0,8.1,,,7.0,,,31.0,summer
2395,2016-07-23,31.4,16.9,24.200000000000006,0.0,6.199999999999998,,,0.0,,,31.0,summer
2396,2016-07-24,26.25,15.6,20.950000000000006,0.0,2.95,,,0.0,,,31.0,summer
2397,2016-07-25,29.7,18.9,24.3,0.0,6.3,,,2.8,,,31.0,summer
